order_id,order_date,customer_id,customer_name,customer_segment,country,city,product_id,category,product_name,quantity,unit_price,discount,payment_method,shipping_mode,order_status,rating,total_amount,profit,marketing_channel
ORD0000004039,2023-02-17 16:23:00,CUST249443,Youssef Ndiaye,Corporate,Tunisia,Tunis,PROD05209,Office Supplies,Desk Organizer,2,493.82,0.10,Credit Card,Express,Returned,2,888.88,186.66,Marketplace
ORD0000004040,2023-02-17 16:40:00,CUST249480,Nora Toure,Consumer,Morocco,Casablanca,PROD05240,Electronics,Bluetooth Speaker,6,494.79,0.00,Credit Card,Standard,Processing,1,2968.74,504.69,Referral
ORD0000004041,2023-02-17 16:57:00,CUST249517,Karim Okafor,Small Business,Ghana,Accra,PROD05271,Sports,Training Gloves,1,495.76,0.15,Credit Card,Pickup Point,Shipped,5,421.40,54.78,Email
ORD0000004042,2023-02-17 17:14:00,CUST249554,Hana Traore,Home Office,Egypt,Cairo,PROD05302,Groceries,Rice Bag,5,6.73,0.05,Credit Card,Same Day,Delivered,4,31.97,2.88,Social Media
ORD0000004043,2023-02-17 17:31:00,CUST249591,Elias Ali,Corporate,Tunisia,Tunis,PROD05333,Books,Business Analytics,9,7.70,0.20,Credit Card,Express,Delivered,3,55.44,15.52,Paid Search
ORD0000004044,2023-02-17 17:48:00,CUST249628,Leila Hassan,Consumer,Morocco,Casablanca,PROD05364,Fashion,Cotton Shirt,4,8.67,0.10,Credit Card,Standard,Delivered,2,31.21,7.49,Organic Search
ORD0000004045,2023-02-17 18:05:00,CUST249665,Ilyas Abdi,Small Business,Ghana,Accra,PROD05395,Health,Water Bottle,8,9.64,0.00,Credit Card,Pickup Point,Returned,1,77.12,15.42,Marketplace
ORD0000004046,2023-02-17 18:22:00,CUST249702,Mariam Bennani,Home Office,Egypt,Cairo,PROD05426,Furniture,Bookcase,3,10.61,0.15,Credit Card,Same Day,Processing,5,27.06,4.33,Referral
ORD0000004047,2023-02-17 18:39:00,CUST249739,Rayan Kone,Corporate,Tunisia,Tunis,PROD05457,Office Supplies,Desk Organizer,7,11.58,0.05,Credit Card,Express,Shipped,4,77.01,9.24,Email
ORD0000004048,2023-02-17 18:56:00,CUST249776,Amina Khalil,Consumer,Morocco,Casablanca,PROD05488,Electronics,Bluetooth Speaker,2,12.55,0.20,Credit Card,Standard,Delivered,3,20.08,1.61,Social Media
ORD0000004049,2023-02-17 19:13:00,CUST249813,Omar Diallo,Small Business,Ghana,Accra,PROD05519,Sports,Training Gloves,6,13.52,0.10,Credit Card,Pickup Point,Delivered,2,73.01,19.71,Paid Search
ORD0000004050,2023-02-17 19:30:00,CUST249850,Lina Adeyemi,Home Office,Egypt,Cairo,PROD05550,Groceries,Rice Bag,1,14.49,0.00,Credit Card,Same Day,Delivered,1,14.49,3.33,Organic Search
ORD0000004051,2023-02-17 19:47:00,CUST249887,Noah Mansour,Corporate,Tunisia,Tunis,PROD05581,Books,Business Analytics,5,15.46,0.15,Credit Card,Express,Returned,5,65.71,12.48,Marketplace
ORD0000004052,2023-02-17 20:04:00,CUST249924,Maya Mensah,Consumer,Morocco,Casablanca,PROD05612,Fashion,Cotton Shirt,9,16.43,0.05,Credit Card,Standard,Processing,4,140.48,21.07,Referral
ORD0000004053,2023-02-17 20:21:00,CUST249961,Adam Ndiaye,Small Business,Ghana,Accra,PROD05643,Health,Water Bottle,4,17.40,0.20,Credit Card,Pickup Point,Shipped,3,55.68,6.12,Email
ORD0000004054,2023-02-17 20:38:00,CUST249998,Sara Toure,Home Office,Egypt,Cairo,PROD05674,Furniture,Bookcase,8,18.37,0.10,Credit Card,Same Day,Delivered,2,132.26,39.68,Social Media
ORD0000004055,2023-02-17 20:55:00,CUST250035,Youssef Okafor,Corporate,Tunisia,Tunis,PROD05705,Office Supplies,Desk Organizer,3,19.34,0.00,Credit Card,Express,Delivered,1,58.02,15.09,Paid Search
ORD0000004056,2023-02-17 21:12:00,CUST250072,Nora Traore,Consumer,Morocco,Casablanca,PROD05736,Electronics,Bluetooth Speaker,7,20.31,0.15,Credit Card,Standard,Delivered,5,120.84,26.58,Organic Search
ORD0000004057,2023-02-17 21:29:00,CUST250109,Karim Ali,Small Business,Ghana,Accra,PROD05767,Sports,Training Gloves,2,21.28,0.05,Credit Card,Pickup Point,Returned,4,40.43,7.28,Marketplace
ORD0000004058,2023-02-17 21:46:00,CUST250146,Hana Hassan,Home Office,Egypt,Cairo,PROD05798,Groceries,Rice Bag,6,22.25,0.20,Credit Card,Same Day,Processing,3,106.80,14.95,Referral
ORD0000004059,2023-02-17 22:03:00,CUST250183,Elias Abdi,Corporate,Tunisia,Tunis,PROD05829,Books,Business Analytics,1,23.22,0.10,Credit Card,Express,Shipped,2,20.90,2.09,Email
ORD0000004060,2023-02-17 22:20:00,CUST250220,Leila Bennani,Consumer,Morocco,Casablanca,PROD05860,Fashion,Cotton Shirt,5,24.19,0.00,Credit Card,Standard,Delivered,1,120.95,35.08,Social Media
ORD0000004061,2023-02-17 22:37:00,CUST250257,Ilyas Kone,Small Business,Ghana,Accra,PROD05891,Health,Water Bottle,9,25.16,0.15,Credit Card,Pickup Point,Delivered,5,192.47,48.12,Paid Search
ORD0000004062,2023-02-17 22:54:00,CUST250294,Mariam Khalil,Home Office,Egypt,Cairo,PROD05922,Furniture,Bookcase,4,26.13,0.05,Credit Card,Same Day,Delivered,4,99.29,20.85,Organic Search
ORD0000004063,2023-02-17 23:11:00,CUST250331,Rayan Diallo,Corporate,Tunisia,Tunis,PROD05953,Office Supplies,Desk Organizer,8,27.10,0.20,Credit Card,Express,Returned,3,173.44,29.48,Marketplace
ORD0000004064,2023-02-17 23:28:00,CUST250368,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD05984,Electronics,Bluetooth Speaker,3,28.07,0.10,Credit Card,Standard,Processing,2,75.79,9.85,Referral
ORD0000004065,2023-02-17 23:45:00,CUST250405,Omar Mansour,Small Business,Ghana,Accra,PROD06015,Sports,Training Gloves,7,29.04,0.00,Credit Card,Pickup Point,Shipped,1,203.28,18.30,Email
ORD0000004066,2023-02-18 00:02:00,CUST250442,Lina Mensah,Home Office,Egypt,Cairo,PROD06046,Groceries,Rice Bag,2,30.01,0.15,Credit Card,Same Day,Delivered,5,51.02,14.29,Social Media
ORD0000004067,2023-02-18 00:19:00,CUST250479,Noah Ndiaye,Corporate,Tunisia,Tunis,PROD06077,Books,Business Analytics,6,30.98,0.05,Credit Card,Express,Delivered,4,176.59,42.38,Paid Search
ORD0000004068,2023-02-18 00:36:00,CUST250516,Maya Toure,Consumer,Morocco,Casablanca,PROD06108,Fashion,Cotton Shirt,1,31.95,0.20,Credit Card,Standard,Delivered,3,25.56,5.11,Organic Search
ORD0000004069,2023-02-18 00:53:00,CUST250553,Adam Okafor,Small Business,Ghana,Accra,PROD06139,Health,Water Bottle,5,32.92,0.10,Credit Card,Pickup Point,Returned,2,148.14,23.70,Marketplace
ORD0000004070,2023-02-18 01:10:00,CUST250590,Sara Traore,Home Office,Egypt,Cairo,PROD06170,Furniture,Bookcase,9,33.89,0.00,Credit Card,Same Day,Processing,1,305.01,36.60,Referral
ORD0000004071,2023-02-18 01:27:00,CUST250627,Youssef Ali,Corporate,Tunisia,Tunis,PROD06201,Office Supplies,Desk Organizer,4,34.86,0.15,Credit Card,Express,Shipped,5,118.52,9.48,Email
ORD0000004072,2023-02-18 01:44:00,CUST250664,Nora Hassan,Consumer,Morocco,Casablanca,PROD06232,Electronics,Bluetooth Speaker,8,35.83,0.05,Credit Card,Standard,Delivered,4,272.31,73.52,Social Media
ORD0000004073,2023-02-18 02:01:00,CUST250701,Karim Abdi,Small Business,Ghana,Accra,PROD06263,Sports,Training Gloves,3,36.80,0.20,Credit Card,Pickup Point,Delivered,3,88.32,20.31,Paid Search
ORD0000004074,2023-02-18 02:18:00,CUST250738,Hana Bennani,Home Office,Egypt,Cairo,PROD06294,Groceries,Rice Bag,7,37.77,0.10,Credit Card,Same Day,Delivered,2,237.95,45.21,Organic Search
ORD0000004075,2023-02-18 02:35:00,CUST250775,Elias Kone,Corporate,Tunisia,Tunis,PROD06325,Books,Business Analytics,2,38.74,0.00,Credit Card,Express,Returned,1,77.48,11.62,Marketplace
ORD0000004076,2023-02-18 02:52:00,CUST250812,Leila Khalil,Consumer,Morocco,Casablanca,PROD06356,Fashion,Cotton Shirt,6,39.71,0.15,Credit Card,Standard,Processing,5,202.52,22.28,Referral
ORD0000004077,2023-02-18 03:09:00,CUST250849,Ilyas Diallo,Small Business,Ghana,Accra,PROD06387,Health,Water Bottle,1,40.68,0.05,Credit Card,Pickup Point,Shipped,4,38.65,11.59,Email
ORD0000004078,2023-02-18 03:26:00,CUST250886,Mariam Adeyemi,Home Office,Egypt,Cairo,PROD06418,Furniture,Bookcase,5,41.65,0.20,Credit Card,Same Day,Delivered,3,166.60,43.32,Social Media
ORD0000004079,2023-02-18 03:43:00,CUST250923,Rayan Mansour,Corporate,Tunisia,Tunis,PROD06449,Office Supplies,Desk Organizer,9,42.62,0.10,Credit Card,Express,Delivered,2,345.22,75.95,Paid Search
ORD0000004080,2023-02-18 04:00:00,CUST250960,Amina Mensah,Consumer,Morocco,Casablanca,PROD06480,Electronics,Bluetooth Speaker,4,43.59,0.00,Credit Card,Standard,Delivered,1,174.36,31.38,Organic Search
ORD0000004081,2023-02-18 04:17:00,CUST250997,Omar Ndiaye,Small Business,Ghana,Accra,PROD06511,Sports,Training Gloves,8,44.56,0.15,Credit Card,Pickup Point,Returned,5,303.01,42.42,Marketplace
ORD0000004082,2023-02-18 04:34:00,CUST251034,Lina Toure,Home Office,Egypt,Cairo,PROD06542,Groceries,Rice Bag,3,45.53,0.05,Credit Card,Same Day,Processing,4,129.76,12.98,Referral
ORD0000004083,2023-02-18 04:51:00,CUST251071,Noah Okafor,Corporate,Tunisia,Tunis,PROD06573,Books,Business Analytics,7,46.50,0.20,Credit Card,Express,Shipped,3,260.40,75.52,Email
ORD0000004084,2023-02-18 05:08:00,CUST251108,Maya Traore,Consumer,Morocco,Casablanca,PROD06604,Fashion,Cotton Shirt,2,47.47,0.10,Credit Card,Standard,Delivered,2,85.45,21.36,Social Media
ORD0000004085,2023-02-18 05:25:00,CUST251145,Adam Ali,Small Business,Ghana,Accra,PROD06635,Health,Water Bottle,6,48.44,0.00,Credit Card,Pickup Point,Delivered,1,290.64,61.03,Paid Search
ORD0000004086,2023-02-18 05:42:00,CUST251182,Sara Hassan,Home Office,Egypt,Cairo,PROD06666,Furniture,Bookcase,1,49.41,0.15,Credit Card,Same Day,Delivered,5,42.00,7.14,Organic Search
ORD0000004087,2023-02-18 05:59:00,CUST251219,Youssef Abdi,Corporate,Tunisia,Tunis,PROD06697,Office Supplies,Desk Organizer,5,50.38,0.05,Credit Card,Express,Returned,4,239.31,31.11,Marketplace
ORD0000004088,2023-02-18 06:16:00,CUST251256,Nora Bennani,Consumer,Morocco,Casablanca,PROD06728,Electronics,Bluetooth Speaker,9,51.35,0.20,Credit Card,Standard,Processing,3,369.72,33.27,Referral
ORD0000004089,2023-02-18 06:33:00,CUST251293,Karim Kone,Small Business,Ghana,Accra,PROD06759,Sports,Training Gloves,4,52.32,0.10,Credit Card,Pickup Point,Shipped,2,188.35,52.74,Email
ORD0000004090,2023-02-18 06:50:00,CUST251330,Hana Khalil,Home Office,Egypt,Cairo,PROD06790,Groceries,Rice Bag,8,53.29,0.00,Credit Card,Same Day,Delivered,1,426.32,102.32,Social Media
ORD0000004091,2023-02-18 07:07:00,CUST251367,Elias Diallo,Corporate,Tunisia,Tunis,PROD06821,Books,Business Analytics,3,54.26,0.15,Credit Card,Express,Delivered,5,138.36,27.67,Paid Search
ORD0000004092,2023-02-18 07:24:00,CUST251404,Leila Adeyemi,Consumer,Morocco,Casablanca,PROD06852,Fashion,Cotton Shirt,7,55.23,0.05,Credit Card,Standard,Delivered,4,367.28,58.76,Organic Search
ORD0000004093,2023-02-18 07:41:00,CUST251441,Ilyas Mansour,Small Business,Ghana,Accra,PROD06883,Health,Water Bottle,2,56.20,0.20,Credit Card,Pickup Point,Returned,3,89.92,10.79,Marketplace
ORD0000004094,2023-02-18 07:58:00,CUST251478,Mariam Mensah,Home Office,Egypt,Cairo,PROD06914,Furniture,Bookcase,6,57.17,0.10,Credit Card,Same Day,Processing,2,308.72,24.70,Referral
ORD0000004095,2023-02-18 08:15:00,CUST251515,Rayan Ndiaye,Corporate,Tunisia,Tunis,PROD06945,Office Supplies,Desk Organizer,1,58.14,0.00,Credit Card,Express,Shipped,1,58.14,15.70,Email
ORD0000004096,2023-02-18 08:32:00,CUST251552,Amina Toure,Consumer,Morocco,Casablanca,PROD06976,Electronics,Bluetooth Speaker,5,59.11,0.15,Credit Card,Standard,Delivered,5,251.22,57.78,Social Media
ORD0000004097,2023-02-18 08:49:00,CUST251589,Omar Okafor,Small Business,Ghana,Accra,PROD07007,Sports,Training Gloves,9,60.08,0.05,Credit Card,Pickup Point,Delivered,4,513.68,97.60,Paid Search
ORD0000004098,2023-02-18 09:06:00,CUST251626,Lina Traore,Home Office,Egypt,Cairo,PROD07038,Groceries,Rice Bag,4,61.05,0.20,Credit Card,Same Day,Delivered,3,195.36,29.30,Organic Search
ORD0000004099,2023-02-18 09:23:00,CUST251663,Noah Ali,Corporate,Tunisia,Tunis,PROD07069,Books,Business Analytics,8,62.02,0.10,Credit Card,Express,Returned,2,446.54,49.12,Marketplace
ORD0000004100,2023-02-18 09:40:00,CUST251700,Maya Hassan,Consumer,Morocco,Casablanca,PROD07100,Fashion,Cotton Shirt,3,62.99,0.00,Credit Card,Standard,Processing,1,188.97,56.69,Referral
ORD0000004101,2023-02-18 09:57:00,CUST251737,Adam Abdi,Small Business,Ghana,Accra,PROD07131,Health,Water Bottle,7,63.96,0.15,Credit Card,Pickup Point,Shipped,5,380.56,98.95,Email
ORD0000004102,2023-02-18 10:14:00,CUST251774,Sara Bennani,Home Office,Egypt,Cairo,PROD07162,Furniture,Bookcase,2,64.93,0.05,Credit Card,Same Day,Delivered,4,123.37,27.14,Social Media
ORD0000004103,2023-02-18 10:31:00,CUST251811,Youssef Kone,Corporate,Tunisia,Tunis,PROD07193,Office Supplies,Desk Organizer,6,65.90,0.20,Credit Card,Express,Delivered,3,316.32,56.94,Paid Search
ORD0000004104,2023-02-18 10:48:00,CUST251848,Nora Khalil,Consumer,Morocco,Casablanca,PROD07224,Electronics,Bluetooth Speaker,1,66.87,0.10,Credit Card,Standard,Delivered,2,60.18,8.43,Organic Search
ORD0000004105,2023-02-18 11:05:00,CUST251885,Karim Diallo,Small Business,Ghana,Accra,PROD07255,Sports,Training Gloves,5,67.84,0.00,Credit Card,Pickup Point,Returned,1,339.20,33.92,Marketplace
ORD0000004106,2023-02-18 11:22:00,CUST251922,Hana Adeyemi,Home Office,Egypt,Cairo,PROD07286,Groceries,Rice Bag,9,68.81,0.15,Credit Card,Same Day,Processing,5,526.40,152.66,Referral
ORD0000004107,2023-02-18 11:39:00,CUST251959,Elias Mansour,Corporate,Tunisia,Tunis,PROD07317,Books,Business Analytics,4,69.78,0.05,Credit Card,Express,Shipped,4,265.16,66.29,Email
ORD0000004108,2023-02-18 11:56:00,CUST251996,Leila Mensah,Consumer,Morocco,Casablanca,PROD07348,Fashion,Cotton Shirt,8,70.75,0.20,Credit Card,Standard,Delivered,3,452.80,95.09,Social Media
ORD0000004109,2023-02-18 12:13:00,CUST252033,Ilyas Ndiaye,Small Business,Ghana,Accra,PROD07379,Health,Water Bottle,3,71.72,0.10,Credit Card,Pickup Point,Delivered,2,193.64,32.92,Paid Search
ORD0000004110,2023-02-18 12:30:00,CUST252070,Mariam Toure,Home Office,Egypt,Cairo,PROD07410,Furniture,Bookcase,7,72.69,0.00,Credit Card,Same Day,Delivered,1,508.83,66.15,Organic Search
ORD0000004111,2023-02-18 12:47:00,CUST252107,Rayan Okafor,Corporate,Tunisia,Tunis,PROD07441,Office Supplies,Desk Organizer,2,73.66,0.15,Credit Card,Express,Returned,5,125.22,11.27,Marketplace
ORD0000004112,2023-02-18 13:04:00,CUST252144,Amina Traore,Consumer,Morocco,Casablanca,PROD07472,Electronics,Bluetooth Speaker,6,74.63,0.05,Credit Card,Standard,Processing,4,425.39,119.11,Referral
ORD0000004113,2023-02-18 13:21:00,CUST252181,Omar Ali,Small Business,Ghana,Accra,PROD07503,Sports,Training Gloves,1,75.60,0.20,Credit Card,Pickup Point,Shipped,3,60.48,14.52,Email
ORD0000004114,2023-02-18 13:38:00,CUST252218,Lina Hassan,Home Office,Egypt,Cairo,PROD07534,Groceries,Rice Bag,5,76.57,0.10,Credit Card,Same Day,Delivered,2,344.56,68.91,Social Media
ORD0000004115,2023-02-18 13:55:00,CUST252255,Noah Abdi,Corporate,Tunisia,Tunis,PROD07565,Books,Business Analytics,9,77.54,0.00,Credit Card,Express,Delivered,1,697.86,111.66,Paid Search
ORD0000004116,2023-02-18 14:12:00,CUST252292,Maya Bennani,Consumer,Morocco,Casablanca,PROD07596,Fashion,Cotton Shirt,4,78.51,0.15,Credit Card,Standard,Delivered,5,266.93,32.03,Organic Search
ORD0000004117,2023-02-18 14:29:00,CUST252329,Adam Kone,Small Business,Ghana,Accra,PROD07627,Health,Water Bottle,8,79.48,0.05,Credit Card,Pickup Point,Returned,4,604.05,48.32,Marketplace
ORD0000004118,2023-02-18 14:46:00,CUST252366,Sara Khalil,Home Office,Egypt,Cairo,PROD07658,Furniture,Bookcase,3,80.45,0.20,Credit Card,Same Day,Processing,3,193.08,52.13,Referral
ORD0000004119,2023-02-18 15:03:00,CUST252403,Youssef Diallo,Corporate,Tunisia,Tunis,PROD07689,Office Supplies,Desk Organizer,7,81.42,0.10,Credit Card,Express,Shipped,2,512.95,117.98,Email
ORD0000004120,2023-02-18 15:20:00,CUST252440,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD07720,Electronics,Bluetooth Speaker,2,82.39,0.00,Credit Card,Standard,Delivered,1,164.78,31.31,Social Media
ORD0000004121,2023-02-18 15:37:00,CUST252477,Karim Mansour,Small Business,Ghana,Accra,PROD07751,Sports,Training Gloves,6,83.36,0.15,Credit Card,Pickup Point,Delivered,5,425.14,63.77,Paid Search
ORD0000004122,2023-02-18 15:54:00,CUST252514,Hana Mensah,Home Office,Egypt,Cairo,PROD07782,Groceries,Rice Bag,1,84.33,0.05,Credit Card,Same Day,Delivered,4,80.11,8.81,Organic Search
ORD0000004123,2023-02-18 16:11:00,CUST252551,Elias Ndiaye,Corporate,Tunisia,Tunis,PROD07813,Books,Business Analytics,5,85.30,0.20,Credit Card,Express,Returned,3,341.20,102.36,Marketplace
ORD0000004124,2023-02-18 16:28:00,CUST252588,Leila Toure,Consumer,Morocco,Casablanca,PROD07844,Fashion,Cotton Shirt,9,86.27,0.10,Credit Card,Standard,Processing,2,698.79,181.69,Referral
ORD0000004125,2023-02-18 16:45:00,CUST252625,Ilyas Okafor,Small Business,Ghana,Accra,PROD07875,Health,Water Bottle,4,87.24,0.00,Credit Card,Pickup Point,Shipped,1,348.96,76.77,Email
ORD0000004126,2023-02-18 17:02:00,CUST252662,Mariam Traore,Home Office,Egypt,Cairo,PROD07906,Furniture,Bookcase,8,88.21,0.15,Credit Card,Same Day,Delivered,5,599.83,107.97,Social Media
ORD0000004127,2023-02-18 17:19:00,CUST252699,Rayan Ali,Corporate,Tunisia,Tunis,PROD07937,Office Supplies,Desk Organizer,3,89.18,0.05,Credit Card,Express,Delivered,4,254.16,35.58,Paid Search
ORD0000004128,2023-02-18 17:36:00,CUST252736,Amina Hassan,Consumer,Morocco,Casablanca,PROD07968,Electronics,Bluetooth Speaker,7,90.15,0.20,Credit Card,Standard,Delivered,3,504.84,50.48,Organic Search
ORD0000004129,2023-02-18 17:53:00,CUST252773,Omar Abdi,Small Business,Ghana,Accra,PROD07999,Sports,Training Gloves,2,91.12,0.10,Credit Card,Pickup Point,Returned,2,164.02,47.57,Marketplace
ORD0000004130,2023-02-18 18:10:00,CUST252810,Lina Bennani,Home Office,Egypt,Cairo,PROD08030,Groceries,Rice Bag,6,92.09,0.00,Credit Card,Same Day,Processing,1,552.54,138.13,Referral
ORD0000004131,2023-02-18 18:27:00,CUST252847,Noah Kone,Corporate,Tunisia,Tunis,PROD08061,Books,Business Analytics,1,93.06,0.15,Credit Card,Express,Shipped,5,79.10,16.61,Email
ORD0000004132,2023-02-18 18:44:00,CUST252884,Maya Khalil,Consumer,Morocco,Casablanca,PROD08092,Fashion,Cotton Shirt,5,94.03,0.05,Credit Card,Standard,Delivered,4,446.64,75.93,Social Media
ORD0000004133,2023-02-18 19:01:00,CUST252921,Adam Diallo,Small Business,Ghana,Accra,PROD08123,Health,Water Bottle,9,95.00,0.20,Credit Card,Pickup Point,Delivered,3,684.00,88.92,Paid Search
ORD0000004134,2023-02-18 19:18:00,CUST252958,Sara Adeyemi,Home Office,Egypt,Cairo,PROD08154,Furniture,Bookcase,4,95.97,0.10,Credit Card,Same Day,Delivered,2,345.49,31.09,Organic Search
ORD0000004135,2023-02-18 19:35:00,CUST252995,Youssef Mansour,Corporate,Tunisia,Tunis,PROD08185,Office Supplies,Desk Organizer,8,96.94,0.00,Credit Card,Express,Returned,1,775.52,217.15,Marketplace
ORD0000004136,2023-02-18 19:52:00,CUST253032,Nora Mensah,Consumer,Morocco,Casablanca,PROD08216,Electronics,Bluetooth Speaker,3,97.91,0.15,Credit Card,Standard,Processing,5,249.67,59.92,Referral
ORD0000004137,2023-02-18 20:09:00,CUST253069,Karim Ndiaye,Small Business,Ghana,Accra,PROD08247,Sports,Training Gloves,7,98.88,0.05,Credit Card,Pickup Point,Shipped,4,657.55,131.51,Email
ORD0000004138,2023-02-18 20:26:00,CUST253106,Hana Toure,Home Office,Egypt,Cairo,PROD08278,Groceries,Rice Bag,2,99.85,0.20,Credit Card,Same Day,Delivered,3,159.76,25.56,Social Media
ORD0000004139,2023-02-18 20:43:00,CUST253143,Elias Okafor,Corporate,Tunisia,Tunis,PROD08309,Books,Business Analytics,6,100.82,0.10,Credit Card,Express,Delivered,2,544.43,65.33,Paid Search
ORD0000004140,2023-02-18 21:00:00,CUST253180,Leila Traore,Consumer,Morocco,Casablanca,PROD08340,Fashion,Cotton Shirt,1,101.79,0.00,Credit Card,Standard,Delivered,1,101.79,8.14,Organic Search
ORD0000004141,2023-02-18 21:17:00,CUST253217,Ilyas Ali,Small Business,Ghana,Accra,PROD08371,Health,Water Bottle,5,102.76,0.15,Credit Card,Pickup Point,Returned,5,436.73,117.92,Marketplace
ORD0000004142,2023-02-18 21:34:00,CUST253254,Mariam Hassan,Home Office,Egypt,Cairo,PROD08402,Furniture,Bookcase,9,103.73,0.05,Credit Card,Same Day,Processing,4,886.89,203.98,Referral
ORD0000004143,2023-02-18 21:51:00,CUST253291,Rayan Abdi,Corporate,Tunisia,Tunis,PROD08433,Office Supplies,Desk Organizer,4,104.70,0.20,Credit Card,Express,Shipped,3,335.04,63.66,Email
ORD0000004144,2023-02-18 22:08:00,CUST253328,Amina Bennani,Consumer,Morocco,Casablanca,PROD08464,Electronics,Bluetooth Speaker,8,105.67,0.10,Credit Card,Standard,Delivered,2,760.82,114.12,Social Media
ORD0000004145,2023-02-18 22:25:00,CUST253365,Omar Kone,Small Business,Ghana,Accra,PROD08495,Sports,Training Gloves,3,106.64,0.00,Credit Card,Pickup Point,Delivered,1,319.92,35.19,Paid Search
ORD0000004146,2023-02-18 22:42:00,CUST253402,Lina Khalil,Home Office,Egypt,Cairo,PROD08526,Groceries,Rice Bag,7,107.61,0.15,Credit Card,Same Day,Delivered,5,640.28,192.08,Organic Search
ORD0000004147,2023-02-18 22:59:00,CUST253439,Noah Diallo,Corporate,Tunisia,Tunis,PROD08557,Books,Business Analytics,2,108.58,0.05,Credit Card,Express,Returned,4,206.30,53.64,Marketplace
ORD0000004148,2023-02-18 23:16:00,CUST253476,Maya Adeyemi,Consumer,Morocco,Casablanca,PROD08588,Fashion,Cotton Shirt,6,109.55,0.20,Credit Card,Standard,Processing,3,525.84,115.68,Referral
ORD0000004149,2023-02-18 23:33:00,CUST253513,Adam Mansour,Small Business,Ghana,Accra,PROD08619,Health,Water Bottle,1,110.52,0.10,Credit Card,Pickup Point,Shipped,2,99.47,17.90,Email
ORD0000004150,2023-02-18 23:50:00,CUST253550,Sara Mensah,Home Office,Egypt,Cairo,PROD08650,Furniture,Bookcase,5,111.49,0.00,Credit Card,Same Day,Delivered,1,557.45,78.04,Social Media
ORD0000004151,2023-02-19 00:07:00,CUST253587,Youssef Ndiaye,Corporate,Tunisia,Tunis,PROD08681,Office Supplies,Desk Organizer,9,112.46,0.15,Credit Card,Express,Delivered,5,860.32,86.03,Paid Search
